State_Name,District_Name,Year,T2M,RH2M,PRECTOTCORR,NDVI,Crop,Yield,Crop_Encoded,State_Encoded,District_Encoded,Temp_Anomaly,Rainfall_Anomaly,Humidity_Anomaly,Previous_Yield,Rolling_Yield_Mean,Yield_Change_Percent,NDVI_Trend
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,barley,2.05439446366782,3,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,2.155636281076172,1.9861047555177873,-0.04696609455738443,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,barley,2.336887534907337,3,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,2.05439446366782,2.1823060932171097,0.13750673312036055,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,barley,2.2001017035341977,3,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,2.336887534907337,2.197127900703118,-0.05853333946537709,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,barley,2.259226007654869,3,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,2.2001017035341977,2.2654050820321348,0.026873441362140316,0.06507405298178981
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,castor seed,1.0,4,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,0.0,1.0,0.0,0.0
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,castor seed,0.8421052631578947,4,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,1.0,0.9210526315789473,-0.1578947368421053,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,castor seed,0.7222222222222222,4,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,0.8421052631578947,0.854775828460039,-0.14236111111111105,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,castor seed,0.1397849462365591,4,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,0.7222222222222222,0.5680374772055586,-0.8064516129032259,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,castor seed,0.3193277310924369,4,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,0.1397849462365591,0.393778299850406,1.284421460892049,0.06507405298178981
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,coriander,1.0461538461538462,5,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,1.0461538461538462,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,coriander,1.173913043478261,5,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,1.0461538461538462,1.1100334448160536,0.12212276214833762,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,coriander,0.7777777777777778,5,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,1.173913043478261,0.9992815558032949,-0.3374485596707819,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,coriander,1.1130434782608696,5,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,0.7777777777777778,1.0215780998389696,0.4310559006211181,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,coriander,0.3775510204081632,5,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,1.1130434782608696,0.7561240921489368,-0.6607940051020409,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,coriander,1.1045751633986929,5,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,0.3775510204081632,0.8650565540225753,1.9256315138668088,0.06507405298178981
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,cotton(lint),1.0078800691908514,6,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,1.0078800691908514,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,cotton(lint),0.3613684960798289,6,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,1.0078800691908514,0.6846242826353401,-0.6414568487598493,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,cotton(lint),0.4213909994155465,6,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,0.3613684960798289,0.596879854895409,0.16609777550298177,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,cotton(lint),0.2940897597977244,6,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,0.4213909994155465,0.35894975176436655,-0.3020976712705875,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,cotton(lint),0.1184496124031007,6,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,0.2940897597977244,0.2779767905387905,-0.5972331288088011,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,cotton(lint),0.2947272173117952,6,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,0.1184496124031007,0.23575552983754008,1.488207528352199,0.06507405298178981
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,dry chillies,0.5551876379690949,7,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,0.5551876379690949,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,dry chillies,0.6604026845637584,7,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,0.5551876379690949,0.6077951612664266,0.1895125888961533,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,dry chillies,0.5725255972696246,7,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,0.6604026845637584,0.5960386399341593,-0.1330659147035156,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,dry chillies,0.7464454976303317,7,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,0.5725255972696246,0.6597912598212382,0.30377663669560184,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,dry chillies,0.2747524752475248,7,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,0.7464454976303317,0.5312411900491604,-0.631918906176332,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,dry chillies,0.7910447761194029,7,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,0.2747524752475248,0.6040809163324198,1.879117923894043,0.06507405298178981
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,garlic,0.3636363636363636,9,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,0.3636363636363636,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,garlic,1.25,9,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,0.3636363636363636,0.8068181818181818,2.4375000000000004,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,garlic,1.5416666666666667,9,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,1.25,1.0517676767676767,0.2333333333333334,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,garlic,2.0,9,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,1.5416666666666667,1.597222222222222,0.29729729729729715,-0.006042121020031377
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,garlic,1.625,9,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,2.0,1.722222222222222,-0.1875,0.03530523876285879
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,gram,0.2316224704806583,11,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,0.2316224704806583,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,gram,0.6098418277680141,11,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,0.2316224704806583,0.4207321491243362,1.632913061079448,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,gram,0.6340471672539983,11,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,0.6098418277680141,0.4918371551675569,0.03969117627528829,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,gram,0.4549872491940528,11,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,0.6340471672539983,0.5662920814053551,-0.28240788273755413,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,gram,0.4113924050632911,11,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,0.4549872491940528,0.5001422738371141,-0.09581552935380933,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,gram,0.8314991946586523,11,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,0.4113924050632911,0.5659596163053321,1.0211826577856473,0.06507405298178981
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,groundnut,0.4014565316340464,12,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,0.4014565316340464,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,groundnut,0.3686761587397758,12,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,0.4014565316340464,0.3850663451869111,-0.08165360459037685,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,groundnut,1.0898152127202407,12,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,0.3686761587397758,0.6199826343646876,1.9560230215197327,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,groundnut,0.6675542031190567,12,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,1.0898152127202407,0.7086818581930244,-0.3874611077846827,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,groundnut,0.1163179916317991,12,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,0.6675542031190567,0.6245624691570322,-0.8257549857549858,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,groundnut,1.411330049261084,12,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,0.1163179916317991,0.7317340813373132,11.133377042208608,0.06507405298178981
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,guar seed,0.1148165793234873,13,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,0.1148165793234873,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,guar seed,0.6553699284009546,13,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,0.1148165793234873,0.385093253862221,4.707972944869729,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,guar seed,0.5357660005792065,13,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,0.6553699284009546,0.43531750276788284,-0.18249834580230317,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,guar seed,0.4518828451882845,13,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,0.5357660005792065,0.5476729247228153,-0.1565667759810021,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,guar seed,0.0048644892286309,13,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,0.4518828451882845,0.33083777833204064,-0.9892350655033075,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,guar seed,0.8581960784313726,13,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,0.0048644892286309,0.4383144709494293,175.4205938375384,0.06507405298178981
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,jowar,0.0269095147023667,14,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,0.0269095147023667,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,jowar,0.5879384541250327,14,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,0.0269095147023667,0.30742398441369967,20.84872007644654,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,jowar,0.4618185008114391,14,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,0.5879384541250327,0.35888882321294613,-0.21451216947747476,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,jowar,0.5355273625591425,14,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,0.4618185008114391,0.5284281058318714,0.15960569275200776,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,jowar,0.0161470160314373,14,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,0.5355273625591425,0.33783095980067296,-0.9698483828085366,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,jowar,0.7580668291983365,14,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,0.0161470160314373,0.43658040259630543,45.947796900828266,0.06507405298178981
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,linseed,0.8181818181818182,15,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,0.8181818181818182,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,linseed,0.8095238095238095,15,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,0.8181818181818182,0.8138528138528138,-0.010582010582010581,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,linseed,0.7894736842105263,15,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,0.8095238095238095,0.8057264373053847,-0.024767801857585092,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,linseed,1.0175438596491229,15,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,0.7894736842105263,0.8721804511278196,0.288888888888889,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,linseed,1.0,15,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,1.0175438596491229,0.9356725146198831,-0.017241379310344862,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,linseed,0.6071428571428571,15,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,1.0,0.8748955722639934,-0.3928571428571429,0.06507405298178981
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,maize,0.1470086410919698,16,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,0.1470086410919698,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,maize,1.0267096093511396,16,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,0.1470086410919698,0.5868591252215547,5.98400857068546,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,maize,1.0668586768077848,16,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,1.0267096093511396,0.746858975750298,0.03910459889629214,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,maize,0.719194180190263,16,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,1.0668586768077848,0.9375874887830625,-0.32587680465588065,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,maize,0.0604127686114418,16,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,0.719194180190263,0.6154885418698298,-0.9159993639055038,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,maize,1.506310172506282,16,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,0.0604127686114418,0.7619723737693289,23.93363914828092,0.06507405298178981
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,masoor,1.0,17,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,1.0,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,masoor,0.8571428571428571,17,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,1.0,0.9285714285714286,-0.1428571428571429,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,masoor,0.6666666666666666,17,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,0.8571428571428571,0.8412698412698413,-0.2222222222222222,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,masoor,0.8571428571428571,17,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,0.6666666666666666,0.7936507936507936,0.2857142857142858,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,masoor,1.0,17,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,0.8571428571428571,0.8412698412698413,0.16666666666666674,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,masoor,0.88,17,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,1.0,0.9123809523809524,-0.12,0.06507405298178981
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,moong(green gram),0.1045421524198291,18,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,0.1045421524198291,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,moong(green gram),0.5383663540363064,18,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,0.1045421524198291,0.32145425322806775,4.149753870326774,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,moong(green gram),0.3178391032468285,18,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,0.5383663540363064,0.3202492032343213,-0.409623018110463,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,moong(green gram),0.2823260716795502,18,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,0.3178391032468285,0.3795105096542284,-0.11173273270815731,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,moong(green gram),0.0196768638573743,18,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,0.2823260716795502,0.20661401292791767,-0.9303044747503582,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,moong(green gram),0.7524338192979091,18,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,0.0196768638573743,0.3514789182782779,37.23951950635261,0.06507405298178981
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,moth,0.1428571428571428,19,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,0.1428571428571428,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,moth,0.1110330288123682,19,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,0.1428571428571428,0.1269450858347555,-0.22276879831342222,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,moth,0.2061640982923781,19,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,0.1110330288123682,0.1533514233206297,0.8567817206965451,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,moth,0.3912148249828414,19,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,0.2061640982923781,0.23613731736252921,0.897589484411722,-0.006042121020031377
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,moth,0.5528455284552846,19,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,0.3912148249828414,0.3834081505768347,0.4131507630865785,0.03530523876285879
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,onion,3.1565329883570503,20,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,3.1565329883570503,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,onion,1.9012797074954293,20,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,3.1565329883570503,2.52890634792624,-0.397668354961489,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,onion,4.351036269430052,20,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,1.9012797074954293,3.1362829884275105,1.2884777301713837,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,onion,2.514666666666667,20,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,4.351036269430052,2.92232754786405,-0.4220533889054282,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,onion,1.5111524163568772,20,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,2.514666666666667,2.792285117484532,-0.3990645215972122,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,onion,4.688,20,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,1.5111524163568772,2.9046063610078483,2.1022681426814267,0.06507405298178981
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,other  rabi pulses,0.7222222222222222,21,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,0.0,0.7222222222222222,0.0,0.0
rajasthan,ajmer,2015,25.43060273972604,41.96539726027397,430.87,0.256618779929765,other kharif pulses,0.0958019375672766,22,0,1,-0.10339986253733002,-91.59509090909091,-1.2477878202641648,0.0,0.0958019375672766,0.0,0.0
rajasthan,ajmer,2016,25.97229508196723,42.85999999999998,593.3600000000001,0.275279729212064,other kharif pulses,0.2668298653610771,22,0,1,0.43829247970385765,70.89490909090921,-0.3531850805381538,0.0958019375672766,0.18131590146417687,1.7852241002296712,0.018660949282299
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,other kharif pulses,0.2147806004618937,22,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,0.2668298653610771,0.1924708011300825,-0.1950653643240039,0.008744808928936976
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,other kharif pulses,0.4607013301088271,22,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,0.2147806004618937,0.314103931977266,1.1449857627647546,-0.006042121020031377
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,other kharif pulses,0.5666041275797373,22,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,0.4607013301088271,0.41402868605015275,0.2298730013344954,0.03530523876285879
rajasthan,ajmer,2017,25.555999999999987,41.10484931506849,509.92,0.284024538141001,other oilseeds,0.3765432098765432,23,0,1,0.02199739773661591,-12.545090909090902,-2.10833576546964,0.0,0.3765432098765432,0.0,0.0
rajasthan,ajmer,2018,25.934876712328737,37.5802191780822,393.43,0.2779824171209696,other oilseeds,0.2604321643641516,23,0,1,0.40087411006536655,-129.0350909090909,-5.632965902455929,0.3765432098765432,0.3184876871203474,-0.30836048152471207,-0.006042121020031377
rajasthan,ajmer,2019,24.98482191780824,49.89808219178078,727.7900000000001,0.2482136029020386,other oilseeds,0.1742685025817555,23,0,1,-0.5491806844551306,205.32490909090916,6.684897111242648,0.2604321643641516,0.27041462560748347,-0.33084877205074026,-0.029768814218931017
rajasthan,ajmer,2020,25.280710382513647,46.57295081967212,512.03,0.3132876558838284,other oilseeds,0.5988407766139282,23,0,1,-0.25329221974972427,-10.435090909090945,3.359765739133991,0.1742685025817555,0.3445138145199451,2.4363110243228885,0.06507405298178981
